"birdID","tagID","datetimeGMT","latitude","longitude","sex"
"6018401",371833,2025-05-14 16:02:44,43.3575859069824,-8.84400844573975,"Male"
"6018401",371833,2025-05-14 16:07:40,43.3574905395508,-8.84396839141846,"Male"
"6018401",371833,2025-05-14 16:12:41,43.3575592041016,-8.8439359664917,"Male"
"6018401",371833,2025-05-14 16:17:42,43.357593536377,-8.84393787384033,"Male"
"6018401",371833,2025-05-14 16:22:39,43.3576164245605,-8.84395027160645,"Male"
"6018401",371833,2025-05-14 16:27:55,43.3577041625977,-8.84395885467529,"Male"
"6018401",371833,2025-05-14 16:32:42,43.357494354248,-8.84401988983154,"Male"
"6018401",371833,2025-05-14 16:37:42,43.357593536377,-8.84400844573975,"Male"
"6018401",371833,2025-05-14 16:42:42,43.3575668334961,-8.84415245056152,"Male"
"6018401",371833,2025-05-14 16:47:43,43.3576126098633,-8.84420776367188,"Male"
"6018401",371833,2025-05-14 16:52:50,43.3576431274414,-8.84442234039307,"Male"
"6018401",371833,2025-05-14 16:57:57,43.3576049804688,-8.84458160400391,"Male"
"6018401",371833,2025-05-14 17:02:53,43.3576354980469,-8.84438896179199,"Male"
"6018401",371833,2025-05-14 17:07:53,43.3576469421387,-8.84439182281494,"Male"
"6018401",371833,2025-05-14 17:12:49,43.3576393127441,-8.84568786621094,"Male"
"6018401",371833,2025-05-14 17:18:29,43.3565559387207,-8.84392356872559,"Male"
"6018401",371833,2025-05-14 17:22:38,43.3565673828125,-8.84417724609375,"Male"
"6018401",371833,2025-05-14 17:27:44,43.357349395752,-8.84415912628174,"Male"
"6018401",371833,2025-05-14 17:32:38,43.3566207885742,-8.84442901611328,"Male"
"6018401",371833,2025-05-14 17:37:40,43.3575325012207,-8.84403800964355,"Male"
"6018401",371833,2025-05-14 17:42:39,43.3586578369141,-8.84539699554443,"Male"
"6018401",371833,2025-05-14 17:47:41,43.3564682006836,-8.8445463180542,"Male"
"6018401",371833,2025-05-14 17:52:38,43.3567390441895,-8.8436918258667,"Male"
"6018401",371833,2025-05-14 17:57:40,43.3565216064453,-8.84326076507568,"Male"
"6018401",371833,2025-05-14 18:02:40,43.3563423156738,-8.8430757522583,"Male"
"6018401",371833,2025-05-14 18:07:40,43.3566589355469,-8.84328842163086,"Male"
"6018401",371833,2025-05-14 18:12:47,43.3558006286621,-8.84358501434326,"Male"
"6018401",371833,2025-05-14 18:17:42,43.3555030822754,-8.84382438659668,"Male"
"6018401",371833,2025-05-14 18:22:52,43.3558692932129,-8.84406852722168,"Male"
"6018401",371833,2025-05-14 18:27:43,43.3558921813965,-8.84384346008301,"Male"
"6018401",371833,2025-05-14 18:32:51,43.3580856323242,-8.84453773498535,"Male"
"6018401",371833,2025-05-14 18:37:43,43.3578796386719,-8.8444881439209,"Male"
"6018401",371833,2025-05-14 18:42:42,43.3578720092773,-8.84439754486084,"Male"
"6018401",371833,2025-05-14 18:47:44,43.3581237792969,-8.84458923339844,"Male"
"6018401",371833,2025-05-14 18:52:43,43.3579177856445,-8.84447193145752,"Male"
"6018401",371833,2025-05-14 18:58:05,43.3576889038086,-8.84397983551025,"Male"
"6018401",371833,2025-05-14 19:02:38,43.3579597473145,-8.84428405761719,"Male"
"6018401",371833,2025-05-14 19:07:39,43.3580131530762,-8.84430694580078,"Male"
"6018401",371833,2025-05-14 19:12:40,43.3581047058105,-8.84422302246094,"Male"
"6018401",371833,2025-05-14 19:17:41,43.3581199645996,-8.84475612640381,"Male"
"6018401",371833,2025-05-14 19:22:51,43.3578872680664,-8.84382820129395,"Male"
"6018401",371833,2025-05-14 19:27:46,43.3570938110352,-8.8450403213501,"Male"
"6018401",371833,2025-05-14 19:33:05,43.3576126098633,-8.84414100646973,"Male"
"6018401",371833,2025-05-14 19:37:49,43.357551574707,-8.84410953521729,"Male"
"6018401",371833,2025-05-14 19:42:49,43.3575057983398,-8.84407424926758,"Male"
"6018401",371833,2025-05-14 19:47:39,43.3575782775879,-8.84411430358887,"Male"
"6018401",371833,2025-05-14 19:52:42,43.3576011657715,-8.84412860870361,"Male"
"6018401",371833,2025-05-14 19:57:38,43.3565216064453,-8.84249114990234,"Male"
"6018401",371833,2025-05-14 20:02:41,43.3576240539551,-8.84402179718018,"Male"
"6018401",371833,2025-05-14 20:07:38,43.3576011657715,-8.8440990447998,"Male"
"6018401",371833,2025-05-14 20:12:37,43.357608795166,-8.84412860870361,"Male"
"6018401",371833,2025-05-14 20:18:05,43.3574371337891,-8.84391689300537,"Male"
"6018401",371833,2025-05-14 20:22:38,43.3575286865234,-8.8440055847168,"Male"
"6018401",371833,2025-05-14 20:27:39,43.3575134277344,-8.84380340576172,"Male"
"6018401",371833,2025-05-14 20:32:38,43.3575325012207,-8.84392833709717,"Male"
"6018401",371833,2025-05-14 20:37:38,43.3575668334961,-8.84395885467529,"Male"
"6018401",371833,2025-05-14 20:43:05,43.3575248718262,-8.84396362304688,"Male"
"6018401",371833,2025-05-14 20:48:03,43.3574562072754,-8.84395694732666,"Male"
"6018401",371833,2025-05-14 20:53:02,43.357536315918,-8.84397602081299,"Male"
"6018401",371833,2025-05-14 20:58:02,43.3574981689453,-8.84392070770264,"Male"
"6018401",371833,2025-05-14 21:03:02,43.3575553894043,-8.84406757354736,"Male"
"6018401",371833,2025-05-14 21:08:02,43.3577003479004,-8.8440465927124,"Male"
"6018401",371833,2025-05-14 21:13:02,43.3575973510742,-8.84409427642822,"Male"
"6018401",371833,2025-05-14 21:18:02,43.3576316833496,-8.84409236907959,"Male"
"6018401",371833,2025-05-14 21:23:02,43.3576469421387,-8.84402275085449,"Male"
"6018401",371833,2025-05-14 21:28:03,43.3575897216797,-8.84412956237793,"Male"
"6018401",371833,2025-05-14 21:33:03,43.357608795166,-8.84411334991455,"Male"
"6018401",371833,2025-05-14 21:38:02,43.3575019836426,-8.8440055847168,"Male"
"6018401",371833,2025-05-14 21:43:01,43.3575782775879,-8.84410667419434,"Male"
"6018401",371833,2025-05-14 21:48:02,43.3575286865234,-8.84407711029053,"Male"
"6018401",371833,2025-05-14 21:53:02,43.3575248718262,-8.84407711029053,"Male"
"6018401",371833,2025-05-14 21:58:02,43.3574981689453,-8.84402275085449,"Male"
"6018401",371833,2025-05-14 22:03:03,43.3575057983398,-8.84407901763916,"Male"
"6018401",371833,2025-05-14 22:08:02,43.3575019836426,-8.8440055847168,"Male"
"6018401",371833,2025-05-14 22:13:02,43.3575248718262,-8.84401798248291,"Male"
"6018401",371833,2025-05-14 22:18:02,43.3575210571289,-8.84394359588623,"Male"
"6018401",371833,2025-05-14 22:23:03,43.357479095459,-8.84404277801514,"Male"
"6018401",371833,2025-05-14 22:28:03,43.3574981689453,-8.84396839141846,"Male"
"6018401",371833,2025-05-14 22:33:05,43.357421875,-8.84401702880859,"Male"
"6018401",371833,2025-05-14 22:38:05,43.3574905395508,-8.84406185150146,"Male"
